from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
76,76,,,246071024607133+1161202+0,246071024607203+1158591+0,1,
76,76,,,246071724607203+1161204+0,246071024607203+1158591+0,1,
76,76,,,246072524607272+1161204+0,246072524607272+1158591+0,1,
76,76,,,246072524607274+1161204+0,246072524607274+1158591+0,1,
76,76,,,246071024607202+1158458+1,246071024607202+1159286+1,1,
76,76,,,246071024607201+1158503+1,246071024607201+1159349+1,1,
76,76,,,246072524607272+1158503+1,246072524607272+1159349+1,1,
76,76,,,246073124607622+1158503+1,246073124607622+1159349+1,1,
76,76,,,246073124607624+1158513+1,246073124607624+1159356+0,1,
76,76,,,246073124607621+1158515+0,246073124607621+1159366+0,1,
76,76,,,246072524607273+1158519+0,246072524607273+1159378+0,1,
76,76,,,246072524607272+1158526+0,246072524607272+1159385+0,1,
76,76,,,246073124607623+1158534+0,246073124607623+1159396+0,1,
76,76,,,246071024607201+1158538+0,246071124607202+1159416+0,1,
76,76,,,246073124607621+1158538+0,246073224607622+1159416+0,1,
76,76,,,246073124607623+1158538+0,246073224607624+1159416+0,1,
76,76,,,246073124607591+1158542+0,246073124607591+1161224+0,1,
76,76,,,246071424607635+1158548+0,246071424607635+1159438+0,1,
76,76,,,246071624607167+1160412+0,246071624607167+1160582+0,1,
76,76,,,246071524607646+1160428+0,246072924607646+1160605+0,1,
76,76,,,246071624607587+1160429+0,246071624607587+1160603+0,1,
76,76,,,246072424607241+1160438+0,246072424607241+1160615+0,1,
76,76,,,246071524607646+1160444+0,246071524607646+1160624+0,1,
76,76,,,246071624607167+1160445+0,246071624607167+1160625+0,1,
76,76,,,246072324607237+1160446+0,246072324607237+1160626+0,1,
76,76,,,246073024607587+1160448+0,246075824607587+1160628+0,1,
76,76,,,246071524607646+1160468+0,246071524607646+1160651+0,1,
76,76,,,246073124607623+1158125+1,246073124607623+1158565+1,1,
76,76,,,246073124607624+1158125+1,246073124607624+1158565+1,1,
76,76,,,246071024607202+1158129+1,246071024607202+1158569+1,1,
76,76,,,246072524607272+1158152+0,246072524607272+1160382+0,1,
76,76,,,246071424607635+1158153+0,246071424607635+1158935+0,1,
76,76,,,246071024607202+1158156+0,246071024607202+1158940+1,1,
76,76,,,246072524607274+1158156+0,246072524607274+1158940+1,1,
76,76,,,246071424607635+1158157+0,246071424607635+1158941+1,1,
76,76,,,246073124607621+1158158+1,246073124607621+1159054+1,1,
76,76,,,246073124607622+1158158+1,246073124607622+1159054+1,1,
76,76,,,246071024607201+1158186+1,246071024607201+1159247+1,1,
76,76,,,246072524607272+1158202+1,246072524607272+1159338+1,1,
76,76,,,246073124607622+1158202+1,246073124607622+1159338+1,1,
76,76,,,246072524607272+1158271+1,246072524607272+1158557+1,1,
76,76,,,246071024607201+1158275+1,246071024607201+1158561+1,1,
76,76,,,246072524607272+1158275+1,246072524607272+1158561+1,1,
76,76,,,246072524607273+1158287+1,246072524607273+1158573+1,1,
76,76,,,246071424607635+1158288+1,246071424607635+1158574+1,1,
76,76,,,246071024607204+1158298+1,246071024607204+1158575+1,1,
76,76,,,246073124607624+1158298+1,246073124607624+1158575+1,1,
76,76,,,246072424607241+1161574+0,246072424607241+1160636+0,1,
76,76,,,246075124607587+1163642+0,246075124607587+1163654+0,1,
76,76,,,246073124607623+1158311+0,246073124607623+1158583+0,1,
76,76,,,246072524607274+1158330+0,246072524607274+1158597+0,1,
76,76,,,246072524607272+1158340+0,246072524607272+1158602+0,1,
76,76,,,246073124607621+1158340+0,246073124607621+1158602+0,1,
76,76,,,246071024607203+1158348+0,246071024607203+1158720+0,1,
76,76,,,246071024607203+1158364+0,246071024607203+1158898+0,1,
76,76,,,246073124607622+1158380+0,246073124607622+1158925+0,1,
76,76,,,246071424607635+1158381+0,246071424607635+1158926+0,1,
76,76,,,246072524607273+1158390+1,246072524607273+1158944+1,1,
76,76,,,246071724607201+1161204+0,246071024607201+1158591+0,1,
76,76,,,246073124607623+1161204+0,246073124607623+1158591+0,1,
76,76,,,246072524607273+1158458+1,246072524607273+1159286+1,1,
76,76,,,246073124607621+1158458+1,246073124607621+1159286+1,1,
76,76,,,246072524607274+1158503+1,246072524607274+1159349+1,1,
76,76,,,246072524607272+1158513+1,246072524607272+1159356+0,1,
76,76,,,246071024607204+1158515+0,246071024607204+1159366+0,1,
76,76,,,246072524607274+1158515+0,246072524607274+1159366+0,1,
76,76,,,246072524607272+1158519+0,246072524607272+1159378+0,1,
76,76,,,246071024607204+1158526+0,246071024607204+1159385+0,1,
76,76,,,246073124607622+1158526+0,246073124607622+1159385+0,1,
76,76,,,246072524607273+1158534+0,246072524607273+1159396+0,1,
76,76,,,246072524607274+1158534+0,246072524607274+1159396+0,1,
76,76,,,246073124607621+1158534+0,246073124607621+1159396+0,1,
76,76,,,246071424607635+1158535+0,246071424607635+1159397+0,1,
76,76,,,246072624607273+1158543+0,246072624607273+1161225+0,1,
76,76,,,246072524607252+1158545+0,246072524607252+1161227+0,1,
76,76,,,246071624607587+1160398+0,246071624607167+1160568+0,1,
76,76,,,246072424607241+1160399+0,246072424607241+1160570+0,1,
76,76,,,246071624607167+1160421+0,246071624607587+1160592+0,1,
76,76,,,246072324607237+1160437+0,246072324607237+1160614+0,1,
76,76,,,246073024607587+1160462+0,246071624607587+1160643+0,1,
76,76,,,246071624607587+1160477+0,246071624607587+1160662+0,1,
76,76,,,246071524607646+1160499+0,246071524607646+1160697+0,1,
76,76,,,246071624607587+1160520+0,246071624607167+1160717+0,1,
76,76,,,246071624607167+1160549+0,246071624607167+1163660+0,1,
76,76,,,246073024607587+1160549+0,246073024607377+1163660+0,1,
76,76,,,246071024607204+1158125+1,246071024607204+1158565+1,1,
76,76,,,246071024607201+1158152+0,246071024607201+1158934+0,1,
76,76,,,246071024607204+1158152+0,246071024607204+1158934+0,1,
76,76,,,246071024607203+1158152+0,246071024607203+1160382+0,1,
76,76,,,246071024607203+1158156+0,246071024607203+1158940+1,1,
76,76,,,246073124607621+1158156+0,246073124607621+1158940+1,1,
76,76,,,246072524607272+1158158+1,246072524607272+1159054+1,1,
76,76,,,246073124607624+1158158+1,246073124607624+1159054+1,1,
76,76,,,246071024607201+1158190+1,246071024607201+1159253+1,1,
76,76,,,246072524607273+1158190+1,246072524607273+1159253+1,1,
76,76,,,246073124607624+1158190+1,246073124607624+1159253+1,1,
76,76,,,246073124607621+1158202+1,246073124607621+1159338+1,1,
76,76,,,246072524607273+1158264+0,246072524607273+1158553+1,1,
76,76,,,246071024607202+1158275+1,246071024607202+1158561+1,1,
76,76,,,246071024607204+1158287+1,246071024607204+1158573+1,1,
76,76,,,246072524607274+1158287+1,246072524607274+1158573+1,1,
76,76,,,246072524607273+1158298+1,246072524607273+1158575+1,1,
76,76,,,246073124607623+1158298+1,246073124607623+1158575+1,1,
76,76,,,246071624607167+1161572+0,246071624607167+1160634+0,1,
76,76,,,246071524607646+1161576+0,246074324607436+1162917+0,1,
76,76,,,246071524607646+1161807+0,246071524607646+1160726+0,1,
76,76,,,246071624607167+1163642+0,246071624607167+1163654+0,1,
76,76,,,246072324607237+1163643+0,246072324607237+1163655+0,1,
76,76,,,246072524607273+1158304+1,246072524607273+1158579+0,1,
76,76,,,246073124607621+1158311+0,246073124607621+1158583+0,1,
76,76,,,246073124607624+1158330+0,246073124607624+1158597+0,1,
76,76,,,246071424607635+1158331+0,246071424607635+1158598+0,1,
76,76,,,246073124607623+1158340+0,246073124607623+1158602+0,1,
76,76,,,246071024607204+1158348+0,246071024607204+1158720+0,1,
76,76,,,246072524607274+1158348+0,246072524607274+1158720+0,1,
76,76,,,246072524607272+1158364+0,246072524607272+1158917+0,1,
76,76,,,246072524607273+1158364+0,246072524607273+1158917+0,1,
76,76,,,246073124607621+1158364+0,246073124607621+1158917+0,1,
76,76,,,246071024607202+1158390+1,246071024607202+1158944+1,1,
76,76,,,246073124607623+1158390+1,246073124607623+1158944+1,1,
76,76,,,246073124607621+1161204+0,246073124607621+1158591+0,1,
76,76,,,246073124607624+1158503+1,246073124607624+1159349+1,1,
76,76,,,246071024607203+1158513+1,246071024607203+1159356+0,1,
76,76,,,246073124607622+1158513+1,246073124607622+1159356+0,1,
76,76,,,246073124607623+1158513+1,246073124607623+1159356+0,1,
76,76,,,246071024607201+1158526+0,246071024607201+1159385+0,1,
76,76,,,246071024607203+1158534+0,246071024607203+1159396+0,1,
76,76,,,246072524607274+1158538+0,246071424607635+1159417+0,1,
76,76,,,246073124607622+1158538+0,246073224607623+1159416+0,1,
76,76,,,246073224607622+1158543+0,246073224607622+1161225+0,1,
76,76,,,246072624607274+1158547+0,246072624607274+1159437+0,1,
76,76,,,246071624607587+1160398+0,246073024607587+1160571+0,1,
76,76,,,246073024607587+1160407+0,246071624607587+1160576+0,1,
76,76,,,246072424607241+1160414+0,246072424607241+1160584+0,1,
76,76,,,246071624607167+1160436+0,246071624607167+1160613+0,1,
76,76,,,246072424607241+1160470+0,246072424607241+1160654+0,1,
76,76,,,246071524607646+1160476+0,246071524607646+1160661+0,1,
76,76,,,246071624607167+1160492+0,246071624607167+1161600+0,1,
76,76,,,246072524607273+1158125+1,246072524607273+1158565+1,1,
76,76,,,246073124607621+1158125+1,246073124607621+1158565+1,1,
76,76,,,246071424607635+1158126+1,246071424607635+1158566+1,1,
76,76,,,246072524607272+1158129+1,246072524607272+1158569+1,1,
76,76,,,246073124607624+1158129+1,246073124607624+1158569+1,1,
76,76,,,246072524607273+1158152+0,246072524607273+1158934+0,1,
76,76,,,246071424607635+1158153+0,246071424607635+1160383+0,1,
76,76,,,246072524607272+1158156+0,246072524607272+1158940+1,1,
76,76,,,246073124607623+1158156+0,246073124607623+1158940+1,1,
76,76,,,246072524607273+1158158+1,246072524607273+1159054+1,1,
76,76,,,246072524607274+1158158+1,246072524607274+1159054+1,1,
76,76,,,246073124607622+1158186+1,246073124607622+1159247+1,1,
76,76,,,246071024607202+1158190+1,246071024607202+1159253+1,1,
76,76,,,246071024607204+1158202+1,246071024607204+1159338+1,1,
76,76,,,246072524607273+1158202+1,246072524607273+1159338+1,1,
76,76,,,246071424607635+1158203+1,246071424607635+1159339+1,1,
76,76,,,246071424607635+1158265+0,246071424607635+1158554+1,1,
76,76,,,246071024607201+1158271+1,246071024607201+1158557+1,1,
76,76,,,246071024607204+1158271+1,246071024607204+1158557+1,1,
76,76,,,246072524607274+1158271+1,246072524607274+1158557+1,1,
76,76,,,246072524607274+1158275+1,246072524607274+1158561+1,1,
76,76,,,246071524607646+1161576+0,246075024607646+1162911+0,1,
76,76,,,246072424607241+1161579+0,246072424607241+1162914+0,1,
76,76,,,246073024607587+1161580+0,246073724607377+1162916+0,1,
76,76,,,246073124607623+1158304+1,246073124607623+1158579+0,1,
76,76,,,246071424607635+1158305+1,246071424607635+1158580+0,1,
76,76,,,246071024607201+1158311+0,246071024607201+1158583+0,1,
76,76,,,246071024607203+1158330+0,246071024607203+1158597+0,1,
76,76,,,246071024607204+1158330+0,246071024607204+1158597+0,1,
76,76,,,246072524607272+1158330+0,246072524607272+1158597+0,1,
76,76,,,246071024607201+1158340+0,246071024607201+1158602+0,1,
76,76,,,246071024607202+1158340+0,246071024607202+1158602+0,1,
76,76,,,246072524607274+1158340+0,246072524607274+1158602+0,1,
76,76,,,246071024607201+1158348+0,246071024607201+1158720+0,1,
76,76,,,246073124607623+1158348+0,246073124607623+1158720+0,1,
76,76,,,246071024607204+1158364+0,246071024607204+1158898+0,1,
76,76,,,246072524607272+1158364+0,246072524607272+1158898+0,1,
76,76,,,246073124607623+1158364+0,246073124607623+1158898+0,1,
76,76,,,246071024607203+1158364+0,246071024607203+1158917+0,1,
76,76,,,246073124607622+1158364+0,246073124607622+1158917+0,1,
76,76,,,246073124607623+1158364+0,246073124607623+1158917+0,1,
76,76,,,246073124607624+1158364+0,246073124607624+1158917+0,1,
76,76,,,246071424607635+1158365+0,246071424607635+1158899+0,1,
76,76,,,246071024607202+1158380+0,246071024607202+1158925+0,1,
76,76,,,246071024607132+1161202+0,246071024607202+1158591+0,1,
76,76,,,246073124607623+1158458+1,246073124607623+1159286+1,1,
76,76,,,246073124607624+1158458+1,246073124607624+1159286+1,1,
76,76,,,246071024607203+1158503+1,246071024607203+1159349+1,1,
76,76,,,246073124607624+1158515+0,246073124607624+1159366+0,1,
76,76,,,246073124607622+1158519+0,246073124607622+1159378+0,1,
76,76,,,246073124607621+1158526+0,246073124607621+1159385+0,1,
76,76,,,246071024607204+1158538+0,246071424607635+1159417+0,1,
76,76,,,246071124607202+1158543+0,246071124607202+1161225+0,1,
76,76,,,246071024607171+1158546+0,246071024607171+1159436+0,1,
76,76,,,246073124607591+1158546+0,246073124607591+1159436+0,1,
76,76,,,246071124607203+1158547+0,246071124607203+1159437+0,1,
76,76,,,246072624607273+1158547+0,246072624607273+1159437+0,1,
76,76,,,246071624607167+1160404+0,246071624607587+1160576+0,1,
76,76,,,246072424607241+1160406+0,246072424607241+1160577+0,1,
76,76,,,246073024607587+1160436+0,246073024607587+1160613+0,1,
76,76,,,246073024607587+1160448+0,246075124607517+1160629+0,1,
76,76,,,246071524607646+1160461+0,246071524607646+1160642+0,1,
76,76,,,246072424607241+1160464+0,246072424607241+1160644+0,1,
76,76,,,246071624607587+1160469+0,246073024607587+1160652+0,1,
76,76,,,246072324607237+1160501+0,246072324607237+1160699+0,1,
76,76,,,246071524607646+1160532+0,246071524607646+1161827+0,1,
76,76,,,246071024607203+1158125+1,246071024607203+1158565+1,1,
76,76,,,246073124607622+1158125+1,246073124607622+1158565+1,1,
76,76,,,246072524607272+1158152+0,246072524607272+1158934+0,1,
76,76,,,246073124607621+1158152+0,246073124607621+1158934+0,1,
76,76,,,246073124607622+1158152+0,246073124607622+1160382+0,1,
76,76,,,246073124607622+1158156+0,246073124607622+1158940+1,1,
76,76,,,246071024607202+1158158+1,246071024607202+1159054+1,1,
76,76,,,246073124607624+1158186+1,246073124607624+1159247+1,1,
76,76,,,246071424607635+1158191+1,246071424607635+1159254+1,1,
76,76,,,246071024607201+1158202+1,246071024607201+1159338+1,1,
76,76,,,246071024607201+1158264+0,246071024607201+1158553+1,1,
76,76,,,246071024607202+1158264+0,246071024607202+1158553+1,1,
76,76,,,246071424607635+1158272+1,246071424607635+1158558+1,1,
76,76,,,246071524607646+1161571+0,246071524607646+1160633+0,1,
76,76,,,246073024607587+1161575+0,246073024607587+1160637+0,1,
76,76,,,246073024607587+1161580+0,246075124607587+1162916+0,1,
76,76,,,246071524607646+1163641+0,246071524607226+1163653+0,1,
76,76,,,246073024607377+1163645+0,246073024607377+1163654+0,1,
76,76,,,246071024607202+1158311+0,246071024607202+1158583+0,1,
76,76,,,246072524607272+1158311+0,246072524607272+1158583+0,1,
76,76,,,246073124607622+1158311+0,246073124607622+1158583+0,1,
76,76,,,246073124607622+1158340+0,246073124607622+1158602+0,1,
76,76,,,246072524607273+1158348+0,246072524607273+1158720+0,1,
76,76,,,246073124607621+1158348+0,246073124607621+1158720+0,1,
76,76,,,246072524607274+1158380+0,246072524607274+1158925+0,1,
76,76,,,246071024607201+1158390+1,246071024607201+1158944+1,1,
76,76,,,246073124607624+1158390+1,246073124607624+1158944+1,1,
76,76,,,246073124607624+1161204+0,246073124607624+1158591+0,1,
76,76,,,246073124607622+1158458+1,246073124607622+1159286+1,1,
76,76,,,246071424607635+1158459+1,246071424607635+1159287+1,1,
76,76,,,246071024607202+1158503+1,246071024607202+1159349+1,1,
76,76,,,246071024607201+1158513+1,246071024607201+1159356+0,1,
76,76,,,246072524607274+1158513+1,246072524607274+1159356+0,1,
76,76,,,246072524607272+1158515+0,246072524607272+1159366+0,1,
76,76,,,246071424607635+1158516+0,246071424607635+1159367+0,1,
76,76,,,246071024607204+1158519+0,246071024607204+1159378+0,1,
76,76,,,246073124607621+1158519+0,246073124607621+1159378+0,1,
76,76,,,246071024607203+1158526+0,246071024607203+1159385+0,1,
76,76,,,246071124607204+1158543+0,246071124607204+1161225+0,1,
76,76,,,246071124607202+1158547+0,246071124607202+1159437+0,1,
76,76,,,246073224607622+1158547+0,246073224607622+1159437+0,1,
76,76,,,246073224607624+1158547+0,246073224607624+1159437+0,1,
76,76,,,246071524607646+1160397+0,246071524607646+1160567+0,1,
76,76,,,246072324607237+1160405+0,246071624607587+1160576+0,1,
76,76,,,246071524607646+1160428+0,246071524607226+1160602+0,1,
76,76,,,246072324607237+1160463+0,246071624607587+1160643+0,1,
76,76,,,246071524607646+1160491+0,246071524607646+1161599+0,1,
76,76,,,246073024607587+1160495+0,246073024607587+1161603+0,1,
76,76,,,246071524607646+1160509+0,246071524607646+1160706+0,1,
76,76,,,246072324607237+1160511+0,246072324607237+1160708+0,1,
76,76,,,246071024607201+1158125+1,246071024607201+1158565+1,1,
76,76,,,246071024607203+1158152+0,246071024607203+1158934+0,1,
76,76,,,246071024607202+1158152+0,246071024607202+1160382+0,1,
76,76,,,246073124607621+1158152+0,246073124607621+1160382+0,1,
76,76,,,246072524607273+1158156+0,246072524607273+1158940+1,1,
76,76,,,246073124607624+1158156+0,246073124607624+1158940+1,1,
76,76,,,246071024607201+1158158+1,246071024607201+1159054+1,1,
76,76,,,246071424607635+1158159+1,246071424607635+1159055+1,1,
76,76,,,246071024607202+1158186+1,246071024607202+1159247+1,1,
76,76,,,246071424607635+1158187+1,246071424607635+1159248+1,1,
76,76,,,246073124607623+1158202+1,246073124607623+1159338+1,1,
76,76,,,246071024607203+1158264+0,246071024607203+1158553+1,1,
76,76,,,246071024607204+1158264+0,246071024607204+1158553+1,1,
76,76,,,246071024607203+1158271+1,246071024607203+1158557+1,1,
76,76,,,246073124607624+1158271+1,246073124607624+1158557+1,1,
76,76,,,246071024607204+1158275+1,246071024607204+1158561+1,1,
76,76,,,246071024607201+1158287+1,246071024607201+1158573+1,1,
76,76,,,246071024607203+1158287+1,246071024607203+1158573+1,1,
76,76,,,246073124607623+1158287+1,246073124607623+1158573+1,1,
76,76,,,246073124607624+1158287+1,246073124607624+1158573+1,1,
76,76,,,246073124607621+1158298+1,246073124607621+1158575+1,1,
76,76,,,246073124607622+1158298+1,246073124607622+1158575+1,1,
76,76,,,246071624607167+1161577+0,246071624607167+1162912+0,1,
76,76,,,246073024607587+1161580+0,246074424607447+1162918+0,1,
76,76,,,246073024607587+1161811+0,246072324607587+1160728+0,1,
76,76,,,246074424607447+1163646+0,246074424607447+1163658+0,1,
76,76,,,246071024607203+1158304+1,246071024607203+1158579+0,1,
76,76,,,246071024607204+1158304+1,246071024607204+1158579+0,1,
76,76,,,246072524607274+1158304+1,246072524607274+1158579+0,1,
76,76,,,246073124607624+1158311+0,246073124607624+1158583+0,1,
76,76,,,246071024607201+1158330+0,246071024607201+1158597+0,1,
76,76,,,246071024607202+1158330+0,246071024607202+1158597+0,1,
76,76,,,246073124607623+1158330+0,246073124607623+1158597+0,1,
76,76,,,246073124607624+1158340+0,246073124607624+1158602+0,1,
76,76,,,246071024607202+1158348+0,246071024607202+1158720+0,1,
76,76,,,246072524607272+1158348+0,246072524607272+1158720+0,1,
76,76,,,246073124607622+1158348+0,246073124607622+1158720+0,1,
76,76,,,246072524607273+1158364+0,246072524607273+1158898+0,1,
76,76,,,246071024607204+1158380+0,246071024607204+1158925+0,1,
